548.371	186.569
550.237	157.572
552.104	131.574
553.97	152.577
555.837	151.579
557.701	126.581
559.567	136.584
561.431	120.586
563.297	120.589
565.159	112.591
567.024	100.594
568.886	120.596
570.75	99.5986
572.612	112.601
574.475	109.603
576.336	92.6059
578.196	99.6084
580.059	111.611
581.918	104.613
583.78	108.616
585.639	107.618
587.499	86.6206
589.357	116.623
591.217	101.625
593.075	103.628
594.934	109.63
596.791	96.6328
598.649	110.635
600.505	109.638
602.363	109.64
604.218	138.643
606.075	132.645
607.932	132.647
609.786	134.65
611.642	148.652
613.496	144.655
615.351	126.657
617.203	150.66
619.058	152.662
620.91	144.665
622.764	145.667
624.615	140.669
626.468	130.672
628.318	121.674
630.171	114.677
632.023	116.679
633.872	115.682
635.723	123.684
637.572	109.687
639.422	121.689
641.27	124.691
643.12	115.694
644.967	124.696
646.816	109.699
648.665	112.701
650.511	126.704
652.359	129.706
654.205	135.709
656.052	130.711
657.896	124.713
659.743	125.716
661.589	138.718
663.433	144.721
665.278	133.723
667.121	133.726
668.966	139.728
670.81	134.731
672.652	131.733
674.495	117.735
676.336	117.738
678.179	129.74
680.022	124.743
681.862	106.745
683.703	107.748
685.543	112.75
687.384	90.7525
689.224	109.755
691.063	97.7574
692.903	99.7598
694.742	95.7623
696.579	97.7647
698.418	102.767
700.255	95.7696
702.093	89.772
703.93	102.774
705.766	94.7769
707.603	77.7794
709.44	88.7818
711.274	87.7843
713.11	92.7867
714.945	92.7891
716.779	83.7916
718.613	94.794
720.446	87.7965
722.28	85.7989
724.114	79.8014
725.945	79.8038
727.778	96.8062
729.611	93.8087
731.441	82.8111
733.273	86.8136
735.105	95.816
736.934	88.8185
738.765	88.8209
740.596	88.8234
742.424	83.8258
744.254	86.8282
746.083	96.8307
747.913	93.8331
749.739	93.8356
751.568	97.838
753.396	100.84
755.221	97.8429
757.049	101.845
758.876	94.8478
760.7	92.8502
762.527	104.853
764.353	95.8551
766.176	98.8576
768.001	93.86
769.826	103.862
771.651	91.8649
773.473	102.867
775.297	98.8698
777.12	99.8722
778.941	98.8747
780.764	99.8771
782.586	107.88
784.408	101.882
786.228	125.884
788.049	120.887
789.87	107.889
791.691	107.892
793.509	116.894
795.329	110.897
797.148	110.899
798.968	117.902
800.784	126.904
802.603	121.906
804.421	129.909
806.237	119.911
808.054	133.914
809.871	136.916
811.688	131.919
813.504	127.921
815.318	134.924
817.134	132.926
818.949	133.928
820.764	124.931
822.576	131.933
824.391	133.936
826.205	126.938
828.018	121.941
829.829	134.943
831.642	134.946
833.454	118.948
835.267	121.95
837.078	117.953
838.888	115.955
840.699	129.958
842.509	111.96
844.32	117.963
846.128	122.965
847.937	115.967
849.747	112.97
851.556	116.972
853.364	124.975
855.17	117.977
856.978	124.98
858.786	112.982
860.593	100.985
862.4	120.987
864.204	117.989
866.01	121.992
867.816	125.994
869.621	130.997
871.426	118.999
873.231	117.002
875.034	116.004
876.838	125.007
878.641	132.009
880.445	125.011
882.247	131.014
884.05	126.016
885.85	121.019
887.652	106.021
889.454	123.024
891.255	116.026
893.056	108.029
894.856	125.031
896.654	129.033
898.454	122.036
900.254	121.038
902.053	117.041
903.852	128.043
905.65	136.046
907.446	138.048
909.244	134.051
911.041	132.053
912.838	137.055
914.635	129.058
916.431	140.06
918.227	150.063
920.023	155.065
921.816	174.068
923.611	196.07
925.406	212.073
927.2	248.075
928.994	326.077
930.787	335.08
932.581	396.082
934.373	452.085
936.164	521.087
937.956	550.09
939.748	534.092
941.539	548.095
943.33	558.097
945.121	543.099
946.912	537.102
948.702	561.104
950.491	572.107
952.279	528.109
954.068	588.112
955.856	563.114
957.645	553.117
959.433	570.119
961.22	563.121
963.008	615.124
964.795	567.126
966.581	585.129
968.368	572.131
970.154	555.134
971.937	571.136
973.722	612.139
975.507	586.141
977.292	626.143
979.076	536.146
980.86	533.148
982.643	570.151
984.426	519.153
986.209	465.156
987.992	435.158
989.774	361.16
991.556	335.163
993.337	284.165
995.118	271.168
996.897	239.17
998.677	239.173
1000.46	211.175
1002.24	202.178
1004.02	203.18
1005.8	204.182
1007.57	195.185
1009.35	195.187
1011.13	170.19
1012.91	160.192
1014.69	163.195
1016.46	153.197
1018.24	158.2
1020.02	146.202
1021.79	127.204
1023.57	137.207
1025.34	131.209
1027.12	113.212
1028.89	112.214
1030.67	104.217
1032.44	104.219
1034.21	98.2216
1035.99	89.224
1037.76	90.2265
1039.53	79.2289
1041.3	65.2314
1043.08	61.2338
1044.85	81.2362
1046.62	79.2387
1048.39	69.2411
1050.16	60.2436
1051.93	66.246
1053.7	65.2485
1055.47	65.2509
1057.24	70.2533
1059.01	64.2558
1060.77	58.2582
1062.54	62.2607
1064.31	68.2631
1066.08	68.2656
1067.84	59.268
1069.61	58.2705
1071.38	62.2729
1073.14	61.2753
1074.91	57.2778
1076.68	54.2802
1078.44	51.2827
1080.21	65.2851
1081.97	62.2876
1083.73	56.29
1085.5	62.2924
1087.26	68.2949
1089.02	58.2973
1090.79	55.2998
1092.55	64.3022
1094.31	63.3047
1096.07	62.3071
1097.83	57.3095
1099.6	57.312
1101.36	63.3144
1103.12	62.3169
1104.88	62.3193
1106.64	62.3218
1108.4	69.3242
1110.15	64.3266
1111.91	55.3291
1113.67	63.3315
1115.43	55.334
1117.19	55.3364
1118.94	50.3389
1120.7	55.3413
1122.46	60.3437
1124.21	58.3462
1125.97	57.3486
1127.73	58.3511
1129.48	54.3535
1131.24	61.356
1132.99	61.3584
1134.75	63.3609
1136.5	64.3633
1138.25	64.3657
1140.01	61.3682
1141.76	61.3706
1143.51	65.3731
1145.26	56.3755
1147.02	58.3779
1148.77	48.3804
1150.52	60.3828
1152.27	53.3853
1154.02	56.3877
1155.77	61.3902
1157.52	53.3926
1159.27	60.3951
1161.02	57.3975
1162.77	53.3999
1164.52	55.4024
1166.27	64.4048
1168.02	54.4073
1169.76	60.4097
1171.51	52.4122
1173.26	68.4146
1175.01	63.417
1176.75	58.4195
1178.5	53.4219
1180.24	62.4244
1181.99	55.4268
1183.73	54.4293
1185.48	53.4317
1187.22	50.4341
1188.97	59.4366
1190.71	43.439
1192.45	58.4415
1194.2	51.4439
1195.94	54.4464
1197.68	58.4488
1199.42	49.4512
1201.17	55.4537
1202.91	50.4561
1204.65	51.4586
1206.39	57.461
1208.13	45.4635
1209.87	59.4659
1211.61	47.4683
1213.35	60.4708
1215.09	58.4732
1216.83	55.4757
1218.56	60.4781
1220.3	63.4806
1222.04	59.483
1223.78	56.4855
1225.52	53.4879
1227.25	50.4903
1228.99	59.4928
1230.72	60.4952
1232.46	59.4977
1234.2	54.5001
1235.93	56.5026
1237.67	52.505
1239.4	59.5074
1241.13	50.5099
1242.87	55.5123
1244.6	55.5148
1246.34	52.5172
1248.07	52.5197
1249.8	56.5221
1251.53	55.5245
1253.26	51.527
1255	53.5294
1256.73	58.5319
1258.46	56.5343
1260.19	55.5368
1261.92	53.5392
1263.65	63.5416
1265.38	64.5441
1267.11	52.5465
1268.84	57.549
1270.57	66.5514
1272.29	59.5539
1274.02	61.5563
1275.75	63.5587
1277.48	58.5612
1279.2	59.5636
1280.93	62.5661
1282.66	54.5685
1284.38	59.571
1286.11	62.5734
1287.84	54.5759
1289.56	55.5783
1291.28	48.5807
1293.01	59.5832
1294.73	59.5856
1296.46	59.5881
1298.18	66.5905
1299.9	63.593
1301.63	62.5954
1303.35	61.5978
1305.07	56.6003
1306.79	49.6027
1308.51	51.6052
1310.23	61.6076
1311.95	66.6101
1313.68	62.6125
1315.4	57.6149
1317.12	55.6174
1318.84	56.6198
1320.55	50.6223
1322.27	60.6247
1323.99	61.6272
1325.71	59.6296
1327.43	68.632
1329.15	62.6345
1330.86	61.6369
1332.58	61.6394
1334.3	66.6418
1336.01	69.6443
1337.73	59.6467
1339.45	60.6491
1341.16	67.6516
1342.87	75.654
1344.59	77.6565
1346.3	64.6589
1348.02	60.6614
1349.73	56.6638
1351.44	62.6662
1353.16	71.6687
1354.87	57.6711
1356.58	65.6736
1358.3	56.676
1360.01	65.6785
1361.72	65.6809
1363.43	71.6833
1365.14	55.6858
1366.85	56.6882
1368.56	57.6907
1370.27	57.6931
1371.98	55.6956
1373.69	59.698
1375.4	64.7004
1377.11	72.7029
1378.82	59.7053
1380.52	64.7078
1382.23	66.7102
1383.94	56.7127
1385.65	58.7151
1387.35	54.7176
1389.06	55.72
1390.76	59.7224
1392.47	57.7249
1394.17	60.7273
1395.88	57.7298
1397.58	57.7322
1399.29	46.7347
1400.99	60.7371
1402.7	52.7395
1404.4	62.742
1406.1	60.7444
1407.81	58.7469
1409.51	61.7493
1411.21	48.7518
1412.91	60.7542
1414.61	57.7566
1416.31	58.7591
1418.02	65.7615
1419.72	49.764
1421.42	58.7664
1423.12	51.7689
1424.82	55.7713
1426.52	57.7737
1428.21	56.7762
1429.91	51.7786
1431.61	61.7811
1433.31	54.7835
1435.01	54.786
1436.71	60.7884
1438.4	55.7908
1440.1	53.7933
1441.79	57.7957
1443.49	71.7982
1445.19	66.8006
1446.88	57.8031
1448.58	66.8055
1450.27	58.808
1451.97	59.8104
1453.66	64.8128
1455.36	70.8153
1457.05	64.8177
1458.74	61.8202
1460.43	59.8226
1462.13	71.8251
1463.82	59.8275
1465.51	54.8299
1467.2	57.8324
1468.89	64.8348
1470.58	62.8373
1472.27	59.8397
1473.97	54.8422
1475.66	60.8446
1477.35	51.847
1479.04	59.8495
1480.72	46.8519
1482.41	49.8544
1484.1	59.8568
1485.79	62.8593
1487.48	57.8617
1489.16	62.8641
1490.85	56.8666
1492.54	56.869
1494.23	51.8715
1495.91	60.8739
1497.6	50.8764
1499.28	52.8788
1500.97	48.8812
1502.65	60.8837
1504.34	58.8861
1506.02	58.8886
1507.71	58.891
1509.39	63.8935
1511.07	58.8959
1512.76	55.8983
1514.44	50.9008
1516.12	55.9032
1517.81	59.9057
1519.49	53.9081
1521.17	51.9106
1522.85	50.913
1524.53	61.9155
1526.21	58.9179
1527.89	59.9203
1529.57	59.9228
1531.25	56.9252
1532.93	56.9277
1534.61	48.9301
1536.29	50.9326
1537.97	53.935
1539.65	60.9374
1541.32	64.9399
1543	59.9423
1544.68	58.9448
1546.35	58.9472
1548.03	56.9497
1549.71	61.9521
1551.38	51.9545
1553.06	71.957
1554.73	64.9594
1556.41	68.9619
1558.08	65.9643
1559.76	68.9668
1561.43	73.9692
1563.1	77.9716
1564.78	65.9741
1566.45	81.9765
1568.12	80.979
1569.8	97.9814
1571.47	97.9839
1573.14	102.986
1574.81	114.989
1576.48	136.991
1578.15	149.994
1579.83	202.996
1581.5	260.999
1583.17	385.001
1584.84	633.003
1586.5	1099.01
1588.17	1693.01
1589.84	1708.01
1591.51	1114.01
1593.18	616.016
1594.85	371.018
1596.51	275.021
1598.18	198.023
1599.85	137.025
1601.51	114.028
1603.18	109.03
1604.85	95.0327
1606.51	95.0352
1608.18	81.0376
1609.84	73.0401
1611.51	74.0425
1613.17	69.0449
1614.84	81.0474
1616.5	73.0498
1618.16	67.0523
1619.83	67.0547
1621.49	72.0572
1623.15	77.0596
1624.81	68.062
1626.48	64.0645
1628.14	60.0669
1629.8	62.0694
1631.46	57.0718
1633.12	55.0743
1634.78	56.0767
1636.44	55.0791
1638.1	62.0816
1639.76	62.084
1641.42	62.0865
1643.08	57.0889
1644.74	60.0914
1646.4	48.0938
1648.05	51.0962
1649.71	64.0987
1651.37	57.1011
1653.03	48.1036
1654.68	56.106
1656.34	54.1085
1658	60.1109
1659.65	53.1133
1661.31	56.1158
1662.96	51.1182
1664.62	62.1207
1666.27	53.1231
1667.92	55.1256
1669.58	58.128
1671.23	53.1305
1672.89	56.1329
1674.54	54.1353
1676.19	61.1378
1677.84	54.1402
1679.5	54.1427
1681.15	70.1451
1682.8	60.1476
1684.45	53.15
1686.1	50.1524
1687.75	53.1549
1689.4	60.1573
1691.05	56.1598
1692.7	51.1622
1694.35	53.1647
1696	60.1671
1697.65	57.1695
1699.3	56.172
1700.95	51.1744
1702.59	50.1769
1704.24	55.1793
1705.89	55.1818
1707.53	60.1842
1709.18	59.1866
1710.83	57.1891
1712.47	48.1915
1714.12	60.194
1715.76	56.1964
1717.41	55.1989
1719.05	53.2013
1720.7	53.2037
1722.34	60.2062
1723.99	56.2086
1725.63	59.2111
1727.27	56.2135
1728.92	55.216
1730.56	53.2184
1732.2	54.2208
1733.84	50.2233
1735.49	43.2257
1737.13	62.2282
1738.77	44.2306
1740.41	54.2331
1742.05	56.2355
1743.69	56.2379
1745.33	52.2404
1746.97	48.2428
1748.61	52.2453
1750.25	64.2477
1751.89	56.2502
1753.52	59.2526
1755.16	53.2574
1756.8	53.2944
1758.44	48.4541
1760.07	57.9858
1761.71	54.2325
1763.35	55.8846
1764.98	54.039
1766.62	52.705
1768.26	49.2029
1769.89	54.748
1771.53	46.0757
1773.16	50.9411
1774.79	52.3152
1776.43	54.6635
1778.06	56.2698
1779.7	50.7589
1781.33	49.3781
1782.96	46.5302
1784.6	52.0065
1786.23	54.9789
1787.86	58.8618
1789.49	50.441
1791.12	53.0102
1792.75	45.5328
1794.38	44.6609
1796.02	55.9303
1797.65	52.0957
1799.28	51.9489
1800.91	52.2839
1802.53	52.9487
1804.16	53.8596
1805.79	48.8327
1807.42	49.543
1809.05	51.9062
1810.68	56.6417
1812.3	51.3654
1813.93	58.0046
1815.56	52.8584
1817.18	52.8677
1818.81	56.1004
1820.44	55.3314
1822.06	56.3969
1823.69	49.4151
1825.31	53.9757
1826.94	56.3224
1828.56	52.6001
1830.19	54.7344
1831.81	53.7189
1833.43	59.6465
1835.06	54.3303
1836.68	53.4256
1838.3	49.9722
1839.93	56.1211
1841.55	55.5851
1843.17	56.2622
1844.79	53.9081
1846.41	54.7349
1848.03	57.7599
1849.65	57.3771
1851.28	55.485
1852.89	57.676
1854.52	58.7569
1856.13	54.378
1857.75	55.4501
1859.37	58.483
1860.99	53.3639
1862.61	55.8047
1864.23	57.866
1865.85	58.2098
1867.46	59.7625
1869.08	58.2714
1870.7	58.9552
1872.31	62.1635
1873.93	57.5441
1875.54	55.4638
1877.16	63.4495
1878.78	61.0182
1880.39	58.6541
1882.01	59.1323
1883.62	57.4201
1885.23	58.7687
1886.85	58.614
1888.46	60.5845
1890.07	60.9285
1891.69	58.3333
1893.3	59.924
1894.91	52.3166
1896.52	52.4943
1898.14	53.5328
1899.75	54.5121
1901.36	52.9402
1902.97	56.8001
1904.58	58.2796
1906.19	50.9974
1907.8	50.9618
1909.41	52.7127
1911.02	51.4524
1912.63	54.2371
1914.24	59.5414
1915.85	57.843
1917.45	57.098
1917.91	57.3837
1919.51	48.3833
1921.11	55.3829
1922.71	58.3824
1924.31	51.382
1925.9	52.3816
1927.5	60.3812
1929.1	51.3808
1930.7	55.3804
1932.3	44.3799
1933.89	51.3795
1935.49	53.3791
1937.08	48.3787
1938.68	54.3783
1940.27	52.3779
1941.87	48.3774
1943.46	53.377
1945.06	56.3766
1946.65	51.3762
1948.25	59.3758
1949.84	66.3754
1951.43	56.375
1953.03	48.3745
1954.62	54.3741
1956.21	54.3737
1957.8	57.3733
1959.4	59.3729
1960.99	55.3725
1962.58	49.372
1964.17	53.3716
1965.76	54.3712
1967.35	56.3708
1968.94	60.3704
1970.53	52.37
1972.12	50.3695
1973.71	51.3691
1975.3	57.3687
1976.89	55.3683
1978.48	63.3679
1980.06	56.3675
1981.65	54.3671
1983.24	56.3666
1984.83	58.3662
1986.42	54.3658
1988	63.3654
1989.59	65.365
1991.17	51.3646
1992.76	64.3641
1994.35	53.3637
1995.93	58.3633
1997.52	60.3629
1999.1	62.3625
2000.69	61.3621
2002.27	62.3617
2003.85	57.3612
2005.44	57.3608
2007.02	54.3604
2008.6	55.36
2010.19	63.3596
2011.77	55.3592
2013.35	55.3587
2014.93	56.3583
2016.51	55.3579
2018.1	53.3575
2019.68	58.3571
2021.26	63.3567
2022.84	61.3562
2024.42	62.3558
2026	53.3554
2027.58	50.355
2029.16	53.3546
2030.74	54.3542
2032.32	65.3538
2033.9	60.3533
2035.47	60.3529
2037.05	55.3525
2038.63	58.3521
2040.21	53.3517
2041.78	64.3513
2043.36	57.3508
2044.94	58.3504
2046.51	52.35
2048.09	52.3496
2049.66	54.3492
2051.24	52.3488
2052.82	54.3484
2054.39	54.3479
2055.97	52.3475
2057.54	52.3471
2059.11	55.3467
2060.69	61.3463
2062.26	62.3459
2063.83	42.3454
2065.41	58.345
2066.98	47.3446
2068.55	45.3442
2070.12	56.3438
2071.69	49.3434
2073.27	50.3429
2074.84	58.3425
2076.41	54.3421
2077.98	56.3417
2079.55	59.3413
2081.12	60.3409
2082.69	61.3405
2084.26	59.34
2085.83	58.3396
2087.4	52.3392
2088.97	54.3388
2090.53	56.3384
2092.1	52.338
2093.67	53.3375
2095.24	53.3371
2096.81	52.3367
2098.37	47.3363
2099.94	51.3359
2101.51	50.3355
2103.07	57.335
2104.64	57.3346
2106.2	57.3342
2107.77	49.3338
2109.33	54.3334
2110.9	49.333
2112.46	49.3326
2114.03	52.3321
2115.59	59.3317
2117.16	48.3313
2118.72	43.3309
2120.28	55.3305
2121.85	45.3301
2123.41	55.3296
2124.97	48.3292
2126.53	59.3288
2128.09	54.3284
2129.66	57.328
2131.22	49.3276
2132.78	49.3271
2134.34	57.3267
2135.9	49.3263
2137.46	56.3259
2139.02	52.3255
2140.58	62.3251
2142.14	60.3247
2143.7	58.3242
2145.25	52.3238
2146.81	53.3234
2148.37	55.323
2149.93	48.3226
2151.49	49.3222
2153.04	63.3217
2154.6	52.3213
2156.16	49.3209
2157.71	44.3205
2159.27	48.3201
2160.83	58.3197
2162.38	52.3193
2163.94	61.3188
2165.49	51.3184
2167.05	59.318
2168.6	54.3176
2170.16	56.3172
2171.71	50.3168
2173.26	52.3163
2174.82	56.3159
2176.37	48.3155
2177.92	53.3151
2179.47	59.3147
2181.03	62.3143
2182.58	51.3138
2184.13	57.3134
2185.68	52.313
2187.23	48.3126
2188.78	56.3122
2190.34	52.3118
2191.89	53.3114
2193.44	50.3109
2194.99	51.3105
2196.54	52.3101
2198.08	48.3097
2199.63	55.3093
2201.18	50.3089
2202.73	53.3084
2204.28	54.308
2205.83	44.3076
2207.38	49.3072
2208.92	57.3068
2210.47	53.3064
2212.02	60.306
2213.56	56.3055
2215.11	60.3051
2216.66	57.3047
2218.2	45.3043
2219.75	58.3039
2221.29	56.3035
2222.84	60.303
2224.38	59.3026
2225.92	51.3022
2227.47	53.3018
2229.01	54.3014
2230.56	58.301
2232.1	48.3005
2233.64	55.3001
2235.18	49.2997
2236.73	52.2993
2238.27	51.2989
2239.81	56.2985
2241.35	47.298
2242.89	58.2976
2244.43	54.2972
2245.98	52.2968
2247.52	54.2964
2249.06	47.296
2250.6	56.2956
2252.14	51.2951
2253.68	48.2947
2255.22	48.2943
2256.75	50.2939
2258.29	55.2935
2259.83	51.2931
2261.37	46.2926
2262.91	45.2922
2264.44	53.2918
2265.98	51.2914
2267.52	56.291
2269.06	47.2906
2270.59	52.2902
2272.13	57.2897
2273.66	54.2893
2275.2	52.2889
2276.73	50.2885
2278.27	56.2881
2279.8	61.2877
2281.34	53.2872
2282.87	58.2868
2284.41	46.2864
2285.94	54.286
2287.47	46.2856
2289.01	56.2852
2290.54	47.2847
2292.07	50.2843
2293.6	52.2839
2295.14	46.2835
2296.67	58.2831
2298.2	53.2827
2299.73	49.2823
2301.26	47.2818
2302.79	57.2814
2304.32	52.281
2305.85	55.2806
2307.38	59.2802
2308.91	58.2798
2310.44	53.2793
2311.97	60.2789
2313.5	52.2785
2315.03	68.2781
2316.56	36.2777
2318.09	50.2773
2319.61	65.2768
2321.14	58.2764
2322.67	59.276
2324.19	57.2756
2325.72	53.2752
2327.25	55.2748
2328.77	61.2744
2330.3	51.2739
2331.83	50.2735
2333.35	57.2731
2334.88	53.2727
2336.4	47.2723
2337.93	48.2719
2339.45	52.2714
2340.97	54.271
2342.5	54.2706
2344.02	52.2702
2345.54	58.2698
2347.07	61.2694
2348.59	51.269
2350.11	59.2685
2351.63	60.2681
2353.15	61.2677
2354.68	60.2673
2356.2	56.2669
2357.72	60.2665
2359.24	46.266
2360.76	50.2656
2362.28	57.2652
2363.8	49.2648
2365.32	58.2644
2366.84	52.264
2368.36	53.2635
2369.88	56.2631
2371.4	57.2627
2372.91	58.2623
2374.43	57.2619
2375.95	50.2615
2377.47	52.2611
2378.99	50.2606
2380.5	55.2602
2382.02	55.2598
2383.54	63.2594
2385.05	55.259
2386.57	61.2586
2388.08	52.2581
2389.6	59.2577
2391.11	54.2573
2392.63	59.2569
2394.14	51.2565
2395.66	62.2561
2397.17	54.2556
2398.69	59.2552
2400.2	56.2548
2401.71	65.2544
2403.23	63.254
2404.74	61.2536
2406.25	53.2532
2407.76	51.2527
2409.27	63.2523
2410.79	55.2519
2412.3	60.2515
2413.81	55.2511
2415.32	70.2507
2416.83	60.2502
2418.34	64.2498
2419.85	51.2494
2421.36	59.249
2422.87	69.2486
2424.38	64.2482
2425.89	68.2477
2427.4	72.2473
2428.91	64.2469
2430.41	71.2465
2431.92	72.2461
2433.43	59.2457
2434.94	71.2453
2436.44	76.2448
2437.95	66.2444
2439.46	93.244
2440.96	94.2436
2442.47	98.2432
2443.98	108.243
2445.48	126.242
2446.99	135.242
2448.49	127.242
2450	130.241
2451.5	129.241
2453.01	116.24
2454.51	124.24
2456.01	124.239
2457.52	113.239
2459.02	111.239
2460.52	104.238
2462.02	101.238
2463.53	102.237
2465.03	95.2369
2466.53	93.2365
2468.03	101.236
2469.53	98.2357
2471.04	93.2353
2472.54	80.2349
2474.04	83.2345
2475.54	86.234
2477.04	82.2336
2478.54	80.2332
2480.04	88.2328
2481.54	81.2324
2483.04	92.232
2484.53	77.2315
2486.03	82.2311
2487.53	80.2307
2489.03	76.2303
2490.53	77.2299
2492.02	80.2295
2493.52	84.229
2495.02	68.2286
2496.51	80.2282
2498.01	82.2278
2499.51	72.2274
2501	66.227
2502.5	72.2266
2503.99	68.2261
2505.49	73.2257
2506.98	69.2253
2508.48	69.2249
2509.97	73.2245
2511.47	67.2241
2512.96	70.2236
2514.45	66.2232
2515.95	56.2228
2517.44	59.2224
2518.93	59.222
2520.42	62.2216
2521.92	68.2211
2523.41	71.2207
2524.9	64.2203
2526.39	60.2199
2527.88	72.2195
2529.37	59.2191
2530.86	66.2187
2532.35	66.2182
2533.84	77.2178
2535.33	68.2174
2536.82	67.217
2538.31	60.2166
2539.8	54.2162
2541.29	67.2157
2542.78	66.2153
2544.27	62.2149
2545.76	69.2145
2547.24	63.2141
2548.73	66.2137
2550.22	61.2132
2551.7	56.2128
2553.19	67.2124
2554.68	55.212
2556.16	56.2116
2557.65	61.2112
2559.14	68.2108
2560.62	63.2103
2562.11	67.2099
2563.59	56.2095
2565.08	66.2091
2566.56	63.2087
2568.05	63.2083
2569.53	66.2078
2571.01	56.2074
2572.5	70.207
2573.98	66.2066
2575.46	58.2062
2576.94	58.2058
2578.43	68.2054
2579.91	69.2049
2581.39	68.2045
2582.87	69.2041
2584.35	74.2037
2585.83	70.2033
2587.31	61.2029
2588.79	78.2024
2590.28	64.202
2591.75	62.2016
2593.23	70.2012
2594.71	55.2008
2596.19	75.2004
2597.67	73.2
2599.15	67.1995
2600.63	81.1991
2602.11	70.1987
2603.58	79.1983
2605.06	71.1979
2606.54	75.1975
2608.02	71.197
2609.49	70.1966
2610.97	80.1962
2612.45	87.1958
2613.92	79.1954
2615.4	76.195
2616.87	83.1945
2618.35	90.1941
2619.82	83.1937
2621.3	87.1933
2622.77	92.1929
2624.25	90.1925
2625.72	83.192
2627.2	87.1916
2628.67	95.1912
2630.14	88.1908
2631.62	107.19
2633.09	105.19
2634.56	103.19
2636.03	128.189
2637.51	118.189
2638.98	133.188
2640.45	134.188
2641.92	144.187
2643.39	151.187
2644.86	147.187
2646.33	166.186
2647.8	180.186
2649.27	179.185
2650.74	200.185
2652.21	220.185
2653.68	221.184
2655.15	248.184
2656.62	261.183
2658.09	296.183
2659.55	320.182
